PEID	ROP3	geonameid
22698	107921	1958070
22699	107981	1636627
22700	108395	1636627
22701	108520	1958070
22702	108549	1636627
22703	108631	1958070
22704	108695	1636627
22705	108759	1958070
22706	108808	1636627
22707	108816	1636627
22708	108866	1636627
22709	108870	1636627
22710	105751	1636627
22711	109931	1636627
22712	106376	1636627
22713	102408	1636627
22714	107491	1636627
22715	110746	1636627
22716	109670	1958070
22717	109757	1958070
22718	109792	1636627
22719	109926	1636627
22720	109953	1636627
22721	109972	1958070
22722	109981	1636627
22723	110043	1958070
22724	110114	1958070
22725	110245	1636627
22726	110246	1958070
22727	110262	1636627
22728	110328	1636627
22729	110361	1636627
22730	110618	1636627
22731	110629	1958070
22732	110722	1636627
22733	110723	1636627
22734	106092	1958070
22735	106378	1636627
22736	109853	1636627
22737	110852	1636627
22738	100029	1633791
22739	100312	1633791
22740	101218	1633791
22741	116021	1633792
22742	101744	1633791
22744	114440	1633791
22745	102920	1633791
22746	108493	1633791
22747	103753	1633791
22748	104356	1633791
22749	104393	1633791
22750	104798	1633791
22751	104817	1633791
22752	104850	1633791
22753	104853	1633791
22754	105075	1633791
22755	105118	1633791
22756	105157	1633791
22757	115134	1633791
22758	105836	1650535
22759	105615	1633791
22760	105623	1633791
22761	110817	1633791
22762	105792	1633791
22763	106198	1633791
22764	106256	1633791
22765	107151	1633791
22766	107185	1633791
22767	107225	1633791
22768	107798	1633791
22769	108350	1633791
22770	108384	1633791
22771	108420	1633791
22772	108736	1633792
22773	108998	1633791
22774	109367	1633791
22775	105608	1633791
22776	109602	1633792
22777	109817	1633791
22778	109984	1633791
22779	110066	1633791
22780	110680	1633791
22781	110850	1633791
22782	100330	6983688
22783	100456	1996550
22784	100771	9165694
22785	100798	1626230
22786	100831	1645322
22787	100838	6983688
22788	100981	9165691
22789	101016	1626229
22790	101044	1996550
22791	101209	1630720
22792	101263	1626232
22793	101471	1626229
22794	101561	9165690
22795	101593	1626232
22796	101703	1626232
22797	101721	1626229
22798	101750	9165694
22799	101758	1647571
22800	101803	1630720
22801	110855	1626230
22802	101863	1996550
22803	105187	1626232
22804	108557	6983688
22805	104420	1645322
22806	102393	1996550
22807	102416	9846654
22808	102701	9846654
22809	102930	1626232
22810	104491	1996550
22811	103453	1923046
22812	105189	1626232
22813	108558	6983688
22814	104413	1626229
22815	104423	1626230
22816	104462	1626232
22817	104471	1626230
22818	104507	1626230
22819	105023	1626230
22820	105074	1626230
22821	105241	9165694
22822	105373	9781856
22823	105378	1626230
22824	105657	1626230
22825	105678	9165690
22826	105582	1626232
22827	115417	1630720
22828	105711	1626232
22831	105782	9781856
22832	105832	1626229
22833	110137	1626230
22834	105940	1626232
22836	106085	1626232
22837	106181	1626232
22838	106194	1996550
22839	104732	1996550
22840	106229	1996550
22841	106807	1626230
22842	102773	1626232
22843	101465	1626230
22844	106156	1626229
22845	106759	1626229
22846	106797	9827971
22847	106798	9165694
22848	110873	1626230
22849	107083	1630720
22851	104421	9165690
22852	107822	1626232
22853	107823	1626230
22854	107853	1996550
22855	109731	9165690
22856	100924	1996550
22857	108110	1626229
22858	107807	9827971
22859	108259	9165694
22860	108311	1626229
22861	108810	1626232
22862	108643	1626229
22863	108732	1996550
22864	108802	1626232
22865	108803	1626232
22866	114388	1626229
22868	107739	9165694
22869	110169	1626232
22871	109682	9165690
22872	109700	1626229
22873	109753	1626229
22874	109762	1996550
22875	109764	1626230
22876	108787	1630720
22877	110110	1630720
22878	110139	9846654
22879	110144	9165694
22880	110146	9165694
22881	110147	1626229
22882	110149	9165690
22883	110151	1626229
22884	110160	1626229
22885	110161	1626229
22886	110162	1626229
22887	110165	1996550
22889	116109	1626230
22890	110389	1996550
22891	114803	9781856
22892	107970	1645322
22893	110703	1626230
22894	110728	1626230
22895	110866	9165694
22896	102236	1643012
22897	102352	1643012
22898	102407	1643012
22899	102435	1643012
22900	102436	1643012
22901	102437	1643012
22902	102438	1643012
22903	102444	1643012
22904	102509	1643012
22905	102511	1643012
22906	102512	1643012
22907	102724	1643012
22908	102743	1643012
22909	102774	1996549
22910	102776	1996549
22911	102794	1643012
22912	102884	1643012
22913	102888	1643012
22914	102919	1643012
22915	102941	1996549
22916	103008	1643012
22917	103037	1643012
22918	103371	1643012
22919	103425	1643012
22920	103486	1643012
22921	103923	1643012
22922	103970	1996549
22923	104010	1996549
22924	104047	1996549
22925	104060	1643012
22926	104061	1996549
22927	104109	1643012
22928	104128	1643012
22929	104359	1996549
22930	106234	1643012
22931	104433	1996549
22932	104451	1996549
22933	104478	1996549
22934	104521	1643012
22935	104536	1643012
22936	104538	1996549
22937	104541	1643012
22938	104601	1643012
22939	104616	1643012
22940	104649	1996549
22941	104691	1996549
22943	104751	1643012
22944	104756	1643012
22945	104758	1643012
22947	104771	1996549
22948	104786	1643012
22949	104790	1643012
22950	104800	1643012
22952	105006	1643012
22953	105040	1643012
22954	105081	1643012
22955	105106	1996549
22956	105147	1643012
22957	105165	1996549
22958	105175	1643012
22959	105212	1643012
22960	105223	1643012
22961	105244	1643012
22962	105250	1643012
22963	105268	1643012
22964	105436	1643012
22965	114385	1643012
22966	105468	1643012
22968	105526	1643012
22969	105536	1643012
22970	105538	1643012
22971	105540	1643012
22972	105691	1996549
22973	105726	1643012
22974	105766	1643012
22975	105986	1996549
22976	106065	1996549
22977	106094	1643012
22978	106237	1643012
22979	106264	1996549
22982	106319	1643012
22983	106323	1643012
22984	106384	1643012
22985	106393	1643012
22986	106400	1996549
22987	106434	1643012
22988	106501	1996549
22989	106529	1643012
22990	106546	1996549
22991	106554	1996549
22992	106555	1643012
22993	106734	1643012
22994	106738	1643012
22995	106760	1643012
22996	106784	1996549
22997	116278	1643012
22998	106787	1996549
22999	106789	1643012
23000	106815	1643012
23001	106906	1643012
23002	106994	1996549
23003	107004	1643012
23004	107048	1643012
23005	107094	1643012
23006	107166	1643012
23007	107174	1643012
23008	107235	1643012
23009	107263	1643012
23010	107327	1643012
23011	107333	1643012
23012	107337	1643012
23013	107368	1643012
23014	110947	1643012
23015	100564	1643012
23016	115201	1643012
23017	106338	1643012
23018	107656	1996549
23019	107681	1643012
23020	107774	1996549
23021	107865	1643012
23022	107873	1643012
23023	107952	1643012
23024	108103	1643012
23025	108194	1996549
23027	108306	1643012
23028	108372	1643012
23029	108408	1996549
23030	104083	1643012
23031	108567	1643012
23033	108702	1643012
23034	108738	1643012
23035	108754	1643012
23036	108756	1643012
23037	108760	1643012
23038	114804	1633791
23039	108792	1996549
23040	108798	1996549
23041	108805	1643012
23042	108826	1996549
23043	108830	1643012
23044	108840	1643012
23045	108846	1643012
23046	108872	1643012
23047	115245	1643012
23048	109368	1643012
23049	109391	1643012
23050	107233	1643012
23051	106337	1643012
23052	115202	1643012
23053	109532	1643012
23054	109588	1643012
23055	109725	1643012
23056	109771	1643012
23057	102237	1643012
23058	109803	1996549
23059	109811	1996549
23060	109839	1643012
23061	109840	1643012
23062	109864	1643012
23063	109865	1643012
23064	109887	1643012
23065	109889	1643012
23066	109902	1643012
23067	109918	1643012
23068	109919	1996549
23069	109956	1643012
23070	110122	1643012
23071	110186	1643012
23072	110269	1643012
23073	115355	1643012
23074	110426	1643012
23075	110435	1636627
23076	110455	1643012
23077	110600	1643012
23078	110635	1643012
23079	110639	1643012
23080	110654	1643012
23081	110660	1643012
23082	110665	1996549
23083	110673	1643012
23084	110678	1643012
23085	110691	1643012
23086	110692	1643012
23087	110693	1643012
23088	110696	1643012
23089	110700	1643012
23090	110750	1643012
23091	110845	1643012
23092	110849	1643012
23093	110862	1643012
23094	110914	1643012
23095	110921	1996549
23096	110928	1643012
23097	110951	1643012
23098	110962	1643012
23099	100565	1643012
23100	110983	1643012
23101	110990	1643012
23102	111005	1643012
23103	111008	1643012
23104	111049	1643012
23105	111025	1643012
23106	111040	1643012
23107	111045	1643012
23109	111098	1643012
23112	114299	1809445
23113	108326	8238707
23114	114368	1809867
23117	100050	8629261
23118	102370	8629266
23119	103166	8629130
23120	103623	8617914
23121	103949	8618004
23122	104430	8617857
23123	104818	8617768
23124	105587	8628961
23125	106084	8617912
23126	106195	7910186
23127	107121	8629273
23128	109980	8629268
23129	110133	8617827
23130	110628	8617914
23131	103686	3031359
23132	103686	2950157
23133	103686	2759793
23134	110802	2647043
23135	107901	2648110
23136	101629	2648110
23152	107782	3665961
23154	100168	11153161
23155	110714	11153082
23157	101147	3689318
23158	110242	6976870
23165	111214	2417987
23168	114711	2421272
23172	104152	8299787
23174	109426	7701484
23179	114805	8659771
23181	116292	3640873
23934	104189	3430786
23935	104189	3911924
23936	115630	3658191
23938	118270	7053010
23944	109734	7053797
23947	100096	7729752
23949	110770	7053017
23953	105087	7053281
23954	101653	7053308
23956	112971	7053964
23957	103743	7052912
23958	115436	7053281
23962	104950	7053964
23963	105550	7052694
23964	102682	7729752
23968	106706	7053046
23969	106912	7732208
23971	113266	7054028
23984	103535	7052694
23985	116135	7052669
23986	108967	1125426
23987	107875	7053089
23990	107420	7053970
24002	107987	7053046
24006	108182	7729752
24009	109502	7053773
24010	108231	7729836
24012	108647	7052669
24013	108746	7053964
24014	108948	7052694
24015	108970	7053965
24016	109027	7729752
24018	109733	7052663
24023	110306	7053813
24025	110423	7729752
24028	110472	7053795
24030	108397	9166336
24035	105458	828259
24038	100516	147163
24039	100633	587010
24040	100675	584583
24060	101695	585786
24061	101833	587081
24064	103298	586290
24065	104247	587081
24070	104944	585786
24071	105327	585786
24076	105742	585749
24078	106963	586725
24080	107699	828298
24081	107987	587081
24083	108398	587081
24089	109766	147610
24090	109874	587081
24091	110205	584604
24092	113818	147287
24093	110360	585738
24094	110376	587081
24103	104791	1529047
24104	110469	1529047
24109	102059	611716
24112	105458	865544
24127	104053	127082
24130	100516	142550
24131	100574	142550
24134	100096	111452
24136	100677	111452
24141	108397	110791
24142	110770	1159456
24145	101099	131222
24146	100819	127082
24147	101653	1159456
24151	103002	134766
24152	114944	111821
24154	103265	418862
24155	103298	418862
24157	103369	133349
24162	103906	126584
24169	104791	443792
24171	104882	443794
24173	104979	418862
24174	105225	110791
24176	105243	134766
24183	105652	134766
24185	114989	127082
24186	113973	126878
24188	106221	127082
24191	106450	124544
24197	107987	110791
24198	107989	111821
24199	102808	110791
24200	116525	110791
24203	108219	134766
24210	108829	116401
24215	109342	134766
24216	109375	111821
24220	109766	133349
24224	104964	6201375
24250	100677	248944
24252	100516	1524787
24254	100675	1526395
24255	101100	610688
24256	104244	1526395
24257	101722	1526395
24259	102059	1526395
24260	104033	1537162
24261	102226	607847
24266	103902	1524444
24267	102954	1526395
24268	103298	1526395
24272	103480	1526395
24274	104247	1526395
24276	104638	1521406
24277	104791	1526395
24278	109316	1526395
24279	105550	1526395
24280	105154	1526395
24281	105225	1526395
24285	105674	1526395
24286	105742	608879
24287	105803	1526395
24288	105877	607847
24289	106791	607847
24291	107699	1526395
24292	108096	1526395
24296	109733	1524787
24298	109874	1521671
24299	113818	1526395
24300	103132	1526395
24303	105803	1484838
24304	102682	1484838
24305	105877	1484838
24306	106730	1484838
24307	106791	1484838
24308	107699	1484838
24309	107987	1484838
24310	108096	1484838
24315	109733	1114928
24316	109874	1484838
24319	115687	1484838
24320	110306	453752
24321	110362	1484838
24322	110469	1484845
24323	110376	1484838
24324	107469	1114926
24326	105018	1484838
24328	110362	607847
24329	110469	1537162
24330	110376	1518003
24331	107469	1524787
24335	100675	1538652
24336	101100	1528334
24337	104244	1528334
24340	102059	1528334
24344	102312	1528334
24346	102454	1538652
24347	103902	1528260
24352	107607	1528334
24353	104628	1528334
24354	104638	1529778
24355	104791	1527297
24356	114225	1528334
24357	105550	1527590
24358	105225	1528334
24361	105742	1538652
24368	116052	1528334
24369	109733	1528334
24370	109874	1528334
24371	113818	1528334
24372	110306	1529778
24374	110469	1528334
24375	110376	1528334
24376	107469	1529778
24382	103743	1183606
24390	107909	1168873
24392	109733	1168873
24394	110472	1168873
24403	100126	567293
24405	100187	567293
24407	100328	567293
24409	100483	567293
24411	100633	567293
24413	105501	567293
24416	101100	578853
24419	104620	567293
24421	101639	567293
24425	101989	567293
24428	102059	569665
24429	104033	556349
24431	102226	567395
24434	100079	542415
24435	102234	554667
24436	102815	554667
24437	116332	567293
24439	103380	567293
24441	103410	567293
24443	114421	567293
24447	104628	552927
24448	100852	552927
24450	104651	567293
24452	116043	567293
24456	104982	567293
24461	116041	567293
24463	105403	567293
24465	105458	542415
24467	105583	567293
24469	105742	567293
24473	107376	569665
24475	107699	519969
24477	108461	567293
24479	109671	567293
24481	109874	484048
24482	110068	567293
24484	110205	567293
24486	102600	567293
24493	109734	1347488
24495	100516	6452615
24500	101722	6452615
24501	101833	6452615
24502	102226	6452615
24503	102312	6452615
24504	103298	6452615
24509	105550	6452615
24513	105877	6452615
24514	106791	6452615
24515	107699	6452615
24517	103535	7052694
24518	108967	1125426
24519	111016	1221692
24520	107906	6452615
24526	116135	7052694
24529	109733	6452615
24530	110917	1221092
24531	109874	6452615
24532	113818	6452615
24533	110306	6452615
24534	110362	6452615
24536	110376	6452615
24537	107469	6452615
24538	100516	745042
24540	100574	304794
24541	100675	443184
24542	108397	745042
24544	101722	736287
24546	101983	89569
24553	102312	315201
24556	103298	751816
24557	103480	745042
24558	103686	745042
24560	115653	745042
24564	104791	745042
24565	105550	745042
24567	114402	312888
24573	109667	298332
24574	114499	312394
24575	102682	745042
24576	106648	751816
24577	107699	315367
24581	107987	745042
24582	107989	298113
24584	108104	325329
24585	107909	323784
24588	108856	745042
24589	110313	443189
24590	109874	745042
24592	100222	745042
24593	113818	323784
24594	103132	323784
24597	111096	747711
24598	110306	738742
24600	110469	745042
24601	110423	745042
24602	110472	745042
24603	100516	162181
24605	100675	162181
24606	110770	1218666
24607	101100	162181
24610	101833	162181
24613	102226	601465
24614	102454	162152
24616	103298	162181
24618	104247	162181
24619	104638	601465
24620	104791	601465
24622	105225	162181
24624	105583	162152
24626	105742	162181
24629	106791	601465
24630	107699	162181
24634	108398	162181
24637	109733	162181
24638	109874	162181
24639	110306	162181
24648	110376	162181
24649	107469	601465
24653	110474	1484838
24655	100516	1484838
24657	100675	1484838
24658	101100	1484838
24660	101722	1484838
24661	115059	1484838
24662	101833	1484838
24663	102059	453752
24666	102226	1484838
24667	102815	1484838
24668	102312	1114927
24671	102454	453752
24672	103902	1484838
24673	102954	1484838
24674	103298	453752
24675	103686	1484838
24677	108454	1114927
24678	107607	1484846
24680	104638	453752
24681	104791	453752
24682	105550	1484842
24684	105225	1484838
24687	105583	453752
24689	105667	3640874
24701	110785	3595415
24702	102326	3599602
24703	100122	3595415
